PROJECT,SiteID,DEPTH_FROM,DEPTH_TO,SampleID,CuPPM,AuPPM,AgPPM,UPPM,FePPM,AsPPM,AlPPM,BaPPM,BiPPM,CaPPM,CdPPM,CePPM,CoPPM,CrPPM,CsPPM,DyPPM,ErPPM,EuPPM,FPPM,GaPPM,GdPPM,HfPPM,HoPPM,InPPM,KPPM,LaPPM,LuPPM,MgPPM,MnPPM,MoPPM,NaPPM,NbPPM,NdPPM,NiPPM,PPPM,PrPPM,PbPPM,RbPPM,SbPPM,ScPPM,SePPM,SmPPM,SnPPM,SPPM,SiPPM,SrPPM,TaPPM,TbPPM,TePPM,ThPPM,TiPPM,TmPPM,WPPM,VnPPM,VPPM,YPPM,YbPPM,ZnPPM,ZrPPM,PtPPM,PdPPM
SAR,DD21CAL011,378,379,D2003145,40,0.01,0.1,3,56000,4,64200,336,0.05,7000,0.05,63,13.4,60,10.1,3.5,2,1,,14,4,4,0.5,0.25,32600,32,0.25,18300,420,0.5,1100,3,25,20,400,7.5,5,254,0.5,12,1,4,2.5,300,314000,12.8,0.1,1,0.1,11.5,2300,0.25,1.5,,55,20,2,20,105,,
SAR,DD21CAL011,379,380,D2003146,20,0.01,0.1,3.5,70500,1,77400,377,0.05,6100,0.05,63,11.8,70,5.7,4,2,1,,17,4,3.5,0.5,0.25,35300,32,0.25,17000,320,0.5,1300,2.5,26,30,600,7,5,222,0.25,14,1,4,2.5,300,295000,9.4,0.05,0.5,0.1,15,3100,0.25,6,,75,20,2,10,125,,
SAR,DD21CAL011,380,380.9,D2003147,20,0.01,0.1,0.5,28100,4,15700,75,0.05,6300,0.05,30,14,45,1.2,1,0.5,0.25,,5,2,1,0.5,0.25,6350,13,0.25,6100,340,0.5,750,4.5,12,20,50,3.5,5,39,0.5,2,1,2,2.5,2300,412000,7.4,0.1,0.25,0.1,3,600,0.25,1.5,,20,5,0.5,10,20,,
SAR,DD21CAL011,380.9,382,D2003148,40,0.01,0.4,3,65300,2,79700,387,0.05,3200,0.05,78,14,70,5.4,4,2,1,,17,5,4,0.5,0.25,35200,36,0.25,16100,240,0.5,1450,4.5,31,30,500,8.5,5,177,0.5,16,1,6,2.5,250,297000,10.4,0.3,1,0.1,13.5,3300,0.25,1.5,,75,22,2,10,130,,
SAR,DD21CAL011,382,383,D2003149,40,0.005,0.1,3,72800,1,85100,379,0.05,3100,0.05,93,14.8,75,5,5,3,1.5,,19,6,4.5,0.5,0.25,35900,46,0.25,17100,280,0.5,1450,4.5,40,30,500,10.5,5,186,0.5,16,1,7,2.5,150,290000,10.6,0.3,1,0.1,16.5,3450,0.25,6,,85,26,2,10,140,,
SAR,DD21CAL011,383,384,D2003150,40,0.005,0.1,3,64300,1,85600,366,0.05,3350,0.05,89,14.6,70,4.4,4.5,3,1,,19,6,4,0.5,0.25,34600,43,0.25,18300,260,0.5,2100,4,36,30,600,10,5,179,0.25,16,1,7,2.5,150,292000,10.4,0.2,1,0.1,16,3500,0.25,6,,80,24,2,20,135,,
SAR,DD21CAL011,384,385,D2003151,60,0.005,0.1,3,68500,1,84300,391,0.05,6250,0.05,85,13.4,75,4.4,5.5,3,1,,20,5,4,0.5,0.25,37100,43,0.25,17900,400,0.5,1750,5.5,34,30,600,9,5,208,0.25,16,1,6,2.5,100,286000,10.2,0.1,1,0.1,15.5,3450,0.25,6,,85,26,2,20,130,,
SAR,DD21CAL011,385,386,D2003152,60,0.01,0.1,3.5,84100,1,83100,368,0.05,3400,0.05,91,17.8,70,6.5,4.5,3,1,,20,6,4,0.5,0.25,37600,45,0.25,17900,360,0.5,1500,7,40,30,600,9.5,5,213,0.25,16,1,6,2.5,100,282000,10.6,0.2,1,0.1,15.5,3450,0.25,6,,85,25,3,30,130,,
SAR,DD21CAL011,386,387,D2003153,40,0.005,0.1,3,65400,6,77900,315,0.05,11900,0.05,86,13,65,6.4,4.5,3,1,,18,6,4,0.5,0.25,32500,41,0.25,19500,560,0.5,1950,3.5,34,30,600,9,5,190,0.25,14,1,7,2.5,200,283000,11.8,0.05,1,0.1,15,3150,0.25,1.5,,75,24,2,30,130,,
SAR,DD21CAL011,387,388,D2003154,40,0.005,0.1,3,80400,1,86100,378,0.05,7300,0.05,153,14.2,70,5.5,5.5,3,2,,19,9,4,1,0.25,34900,78,0.25,21300,480,0.5,1600,5.5,61,30,500,16.5,5,185,0.5,16,1,11,2.5,100,267000,15.4,0.1,1,0.1,17.5,3500,0.25,6,,80,31,3,20,155,,
SAR,DD21CAL011,388,389,D2003155,50,0.005,0.1,3.5,89500,1,74100,343,0.05,5950,0.05,83,13.6,65,4.8,3.5,3,1,,18,5,4,1,0.25,29800,39,0.25,19100,460,0.5,1300,6,35,30,500,8.5,5,158,0.25,14,1,6,2.5,100,284000,10.8,0.1,1,0.1,15.5,3000,0.25,1.5,,75,25,3,20,125,,
SAR,DD21CAL011,389,390,D2003156,30,0.005,0.1,2.5,87600,1,74100,327,0.2,3700,0.05,86,13.2,65,6.1,5,3,1,,17,5,4,0.5,0.25,31200,42,0.25,19100,380,0.5,1300,5.5,35,30,600,9,5,175,0.25,14,1,6,2.5,50,282000,10.8,0.1,0.5,0.1,15,3100,0.25,6,,75,22,2,20,135,,
SAR,DD21CAL011,390,391,D2003157,10,0.01,0.1,3,90200,1,75400,371,0.05,5200,0.05,86,11,70,4,4.5,2,1.5,,16,6,4,0.5,0.25,32600,43,0.25,17700,360,0.5,1100,3,36,30,500,9.5,5,172,0.25,14,1,6,2.5,100,285000,9.6,0.1,0.5,0.1,14.5,3100,0.25,6,,70,23,2,20,130,,
SAR,DD21CAL011,391,392,D2003158,10,0.005,0.1,3.5,77800,1,74700,516,0.05,5550,0.05,100,11.4,65,4.5,5.5,3,1,,18,6,5.5,1,0.25,35000,49,0.25,19100,340,0.5,1000,3,37,30,700,11.5,5,192,0.25,14,1,7,2.5,100,288000,8.6,0.1,1,0.1,17,3500,0.25,6,,80,27,3,20,185,,
SAR,DD21CAL011,392,393,D2003159,10,0.005,0.1,4,75300,4,73600,533,0.05,6000,0.05,96,12.6,65,3.9,4.5,3,1,,18,6,6,1,0.25,34500,45,0.25,16800,380,0.5,900,3,37,20,800,10,5,197,0.25,14,1,6,2.5,200,294000,8.8,0.1,1,0.1,17,3350,0.25,6,,70,26,3,20,190,,
SAR,DD21CAL011,393,394,D2003160,40,0.005,0.1,5.5,49900,1,67300,610,0.05,6250,0.05,137,11,40,4.5,3.5,2,1.5,,15,6,6.5,0.5,0.25,36300,69,0.25,15000,320,0.5,900,3,48,30,700,14,5,221,0.25,10,1,7,2.5,300,322000,22.8,0.1,1,0.1,26.5,3800,0.25,6,,90,21,2,30,255,,
SAR,DD21CAL011,394,395,D2003161,30,0.005,0.1,8,52600,1,82200,810,0.05,7750,0.05,164,19,20,6.9,5.5,3,2,,19,8,7,0.5,0.25,46700,88,0.25,17700,380,0.5,1200,3,56,30,800,16.5,5,336,0.25,10,1,9,5,550,289000,25.4,0.1,1,0.1,36,5000,0.25,6,,110,28,3,20,235,,
SAR,DD21CAL011,395,396,D2003163,10,0.005,0.1,3.5,49500,1,74500,735,0.05,4450,0.05,94,10.8,60,4.4,4.5,3,1,,16,5,5.5,0.5,0.25,42200,45,0.25,16600,320,0.5,1150,5,37,30,700,10,5,214,0.25,14,1,6,2.5,100,307000,11.8,0.1,0.5,0.1,15.5,3500,0.25,1.5,,80,23,3,20,210,,
SAR,DD21CAL011,396,397,D2003164,10,0.005,0.1,4.5,48700,4,78600,807,0.05,4800,0.05,111,13,60,3.4,5,3,1.5,,17,6,5,0.5,0.25,47100,56,0.25,15100,320,0.5,1350,2.5,43,30,700,12.5,5,220,0.25,12,1,6,2.5,350,305000,14.4,0.05,1,0.1,24,4150,0.25,6,,80,27,2,20,200,,
SAR,DD21CAL011,397,398.3,D2003165,5,0.005,0.1,4.5,54500,1,80800,807,0.05,4100,0.05,109,11.8,55,4.5,5,3,1.5,,19,6,7,0.5,0.25,46800,55,0.25,16100,320,0.5,1200,3,44,30,700,12,5,234,0.25,12,1,7,2.5,200,298000,12.6,0.05,1,0.1,23,4150,0.25,6,,80,28,3,20,210,,
SAR,DD21CAL011,398.3,399,D2003166,20,0.01,0.1,4,72500,6,77400,846,0.3,6500,0.05,116,28.8,260,17.9,4,2,1.5,,18,6,5,0.5,0.25,51400,60,0.25,34500,460,0.5,1400,6,46,120,1000,13,5,387,0.5,18,1,8,2.5,200,267000,33.4,0.05,1,0.1,19,4300,0.25,1.5,,130,25,3,20,175,,
SAR,DD21CAL011,399,400,D2003167,10,0.01,0.1,2.5,103000,6,73000,662,0.05,7700,0.05,123,40,395,22.9,4.5,2,1.5,,16,5,4,0.5,0.25,54300,61,0.25,46500,540,0.5,500,8,45,180,1400,13.5,5,491,0.5,20,1,7,2.5,350,230000,37,0.1,0.5,0.1,17.5,4450,0.25,1.5,,165,20,2,20,135,,
SAR,DD21CAL011,400,401.6,D2003168,5,0.005,0.1,3.5,97800,6,71000,466,0.05,12000,0.05,148,43.4,415,19,4.5,2,2,,15,7,4,0.5,0.25,44800,76,0.25,47800,780,0.5,550,7,57,190,1200,15.5,5,385,0.5,20,1,8,2.5,450,229000,24,0.2,1,0.1,16,4300,0.25,1.5,,155,24,2,30,125,,
SAR,DD21CAL011,401.6,403,D2003169,20,0.005,0.1,3.5,51900,6,74800,532,0.05,9300,0.05,136,7.6,60,7.1,4,2,2,,14,7,5.5,0.5,0.25,40600,70,0.25,17900,360,0.5,850,2.5,55,20,1500,14.5,5,286,0.5,12,1,8,2.5,100,299000,25.4,0.1,1,0.1,15,3350,0.25,6,,70,23,2,20,195,,
SAR,DD21CAL011,403,404,D2003170,10,0.005,0.1,3,59700,12,76000,711,0.05,10700,0.05,147,8,70,5.2,4,2,2,,17,8,5,0.5,0.25,44700,78,0.25,18300,420,5,1050,1.5,57,30,1600,16.5,5,320,0.5,14,1,10,2.5,100,291000,31,0.05,1,0.1,15,3650,0.25,9,,80,25,2,20,185,,
SAR,DD21CAL011,404,405,D2003171,5,0.005,0.1,3.5,60700,6,83200,547,0.05,3550,0.05,93,8.6,70,4.9,4,3,1,,20,5,5.5,0.5,0.25,42600,46,0.25,15400,300,2,1000,3.5,35,30,600,11,5,219,0.5,14,1,7,2.5,100,297000,9.8,0.05,0.5,0.1,18,3750,0.25,6,,75,23,2,20,205,,
SAR,DD21CAL011,405,406,D2003172,5,0.005,0.1,4,62100,6,76300,540,0.05,10500,0.05,104,9.6,65,3.8,4.5,3,1.5,,18,6,5.5,1,0.25,39300,49,0.25,16600,660,0.5,900,3,40,30,700,11,5,217,1,12,1,6,2.5,250,293000,8.8,0.05,1,0.1,18,3500,0.25,6,,75,28,3,20,205,,
SAR,DD21CAL011,406,407,D2003173,5,0.01,0.1,3.5,85500,6,77300,712,0.05,4050,0.05,99,7.8,85,5.7,4.5,3,1,,17,6,6,0.5,0.25,43900,50,0.25,11600,340,0.5,900,4.5,41,20,900,11.5,5,245,1,12,1,7,5,25,293000,8.4,0.05,1,0.1,18,3850,0.25,6,,90,26,3,20,190,,
SAR,DD21CAL011,407,408,D2003174,5,0.01,0.1,4.5,68800,6,73000,627,0.2,4550,0.05,88,6.2,70,6.1,4.5,3,1,,17,5,5,0.5,0.25,39200,43,0.25,11200,280,0.5,950,3.5,35,10,900,9.5,5,243,1,12,1,6,5,50,310000,10.2,0.05,1,0.1,20.5,3650,0.25,6,,65,27,2,20,180,,
SAR,DD21CAL011,408,410,D2003175,5,0.005,0.1,3.5,71700,4,78600,651,0.05,3750,0.05,78,4,70,5.2,5,3,1,,18,5,5.5,0.5,0.25,40700,38,0.25,5900,180,0.5,1150,5.5,30,10,700,8.5,5,235,1.5,14,1,5,2.5,50,309000,16,0.2,1,0.1,18,3550,0.25,6,,70,27,3,5,170,,
SAR,DD21CAL011,410,412,D2003176,5,0.005,0.1,4,55600,4,73300,588,0.05,2950,0.05,89,4,60,3.3,6,3,1.5,,17,7,6.5,1,0.25,37400,45,0.25,5700,160,0.5,1150,4.5,38,20,600,10.5,5,211,1,12,1,6,2.5,50,325000,12.4,0.1,1,0.1,20,3550,0.25,6,,60,29,3,10,215,,
SAR,DD21CAL011,412,414,D2003177,5,0.005,0.1,3,48100,4,62200,458,0.05,2250,0.05,83,3.8,65,3.1,4,3,1,,14,5,6,1,0.25,31600,40,0.25,4700,120,0.5,1150,3.5,34,20,600,9.5,5,163,1,10,1,5,2.5,25,346000,13,0.05,1,0.1,16.5,3200,0.25,6,,60,26,2,5,225,,
SAR,DD21CAL011,414,416,D2003178,5,0.005,0.1,3,48800,4,63900,503,0.05,3900,0.05,90,7.2,65,2.9,5,2,1,,15,5,6.5,0.5,0.25,30700,45,0.25,8250,240,0.5,1100,3.5,41,20,600,10,5,169,0.5,10,1,7,2.5,100,334000,11.6,0.05,1,0.1,18.5,3200,0.25,6,,60,26,2,10,230,,
SAR,DD21CAL011,416,418,D2003179,5,0.005,0.1,3.5,52000,6,63500,538,0.05,2950,0.05,80,7.8,65,3,4,2,1,,14,5,5.5,0.5,0.25,30500,39,0.25,7850,260,0.5,1200,5,33,20,500,9,5,151,0.5,10,1,5,2.5,50,343000,13.6,0.1,0.5,0.1,15.5,3200,0.25,6,,60,23,2,10,215,,
SAR,DD21CAL011,418,420,D2003180,5,0.005,0.1,3.5,48900,4,67600,523,0.05,3350,0.05,89,7.4,60,3.1,5.5,3,1.5,,15,6,5.5,0.5,0.25,32800,43,0.25,8750,300,0.5,1350,5,37,20,700,10,5,172,0.5,10,1,6,2.5,50,336000,11.8,0.2,1,0.1,18,3200,0.25,6,,60,27,3,20,195,,
SAR,DD21CAL011,420,422.3,D2003181,5,0.01,0.1,3.5,52400,4,70200,478,0.05,3300,0.05,89,8.2,75,4.4,4.5,3,1,,16,5,7,0.5,0.25,35100,43,0.5,9250,240,0.5,1200,6,36,30,700,10,5,188,0.5,12,1,6,2.5,50,320000,12.8,0.1,0.5,0.1,18,3500,0.5,6,,60,25,4,10,195,,
SAR,DD21CAL011,422.3,423,D2003183,10,0.005,0.1,3.5,57100,6,68600,408,0.05,3300,0.05,107,9.6,70,5,4,2,1,,15,5,4.5,0.5,0.25,33800,54,0.25,15600,320,4,850,8.5,43,30,700,11.5,5,180,1,12,1,8,2.5,25,317000,7.8,0.3,1,0.1,16,3300,0.25,1.5,,60,21,2,20,180,,
SAR,DD21CAL011,423,424,D2003184,10,0.01,0.1,4,60200,6,74700,458,0.05,5300,0.05,97,9.6,85,6.2,4.5,3,1.5,,17,5,6.5,0.5,0.25,37600,48,0.25,17400,440,2,900,6,43,30,700,10.5,5,224,0.25,12,1,7,2.5,100,303000,7.6,0.1,0.5,0.1,18.5,3750,0.25,6,,70,27,3,20,220,,
SAR,DD21CAL011,424,425,D2003185,10,0.01,0.1,4.5,44300,4,69200,463,0.05,10400,0.05,90,7,60,4.7,4.5,3,1,,15,6,6,1,0.25,36100,44,0.25,14300,580,0.5,1000,6,37,20,700,10,5,212,0.25,10,1,8,2.5,100,319000,11.4,0.1,1,0.1,18.5,3300,0.25,1.5,,60,27,2,10,220,,
SAR,DD21CAL011,425,426,D2003186,10,0.005,0.1,2.5,54300,6,71300,410,0.05,6300,0.05,85,9,65,3.9,3.5,2,1,,17,5,6,0.5,0.25,35000,43,0.25,15500,440,0.5,850,6.5,36,30,600,9.5,5,194,0.25,12,1,6,2.5,100,315000,7.6,0.1,0.5,0.1,17.5,3350,0.25,6,,60,23,2,10,195,,
SAR,DD21CAL011,426,427,D2003187,10,0.005,0.1,4,54100,4,73100,502,0.05,6100,0.05,97,10.8,80,4.5,4.5,2,1,,18,6,5.5,0.5,0.25,35700,46,0.25,16700,420,0.5,900,6,41,30,600,11.5,5,203,0.25,12,1,7,2.5,25,309000,9.2,0.1,1,0.1,18.5,3650,0.25,6,,70,24,2,20,185,,
SAR,DD21CAL011,427,428,D2003188,5,0.01,0.1,4.5,54700,4,69100,437,0.05,7500,0.05,97,10.8,75,4.5,4,2,1,,17,6,5.5,0.5,0.25,32900,47,0.25,17400,480,0.5,900,6.5,37,30,600,11,5,189,0.25,12,1,7,2.5,100,312000,8.4,0.1,1,0.1,18,3400,0.25,6,,65,25,2,20,205,,
SAR,DD21CAL011,428,429,D2003189,40,0.01,0.1,2.5,53400,6,62100,437,0.05,17200,0.05,102,8,65,3.5,4,2,1.5,,14,7,5.5,0.5,0.25,30900,51,0.25,16600,760,0.5,750,6,42,30,700,11.5,5,170,0.25,10,1,7,2.5,200,309000,8.8,0.1,1,0.1,15.5,2850,0.25,1.5,,60,21,2,20,175,,
SAR,DD21CAL011,429,430,D2003190,5,0.005,0.1,4.5,59900,4,83100,594,0.05,4800,0.05,104,6,80,4,4,3,1.5,,20,6,5.5,0.5,0.25,43400,52,0.25,13100,300,0.5,800,5.5,45,30,700,12,5,253,0.25,14,1,8,10,100,301000,7.8,0.2,1,0.1,18.5,3700,0.25,6,,75,24,3,10,180,,
SAR,DD21CAL011,430,431,D2003191,5,0.005,0.1,3.5,62600,4,76700,368,0.05,4650,0.05,87,9.6,85,4.2,4.5,3,1,,17,5,5.5,0.5,0.25,37400,43,0.25,17900,340,0.5,950,5,36,40,600,9.5,5,179,0.25,12,1,7,2.5,100,298000,8.2,0.2,1,0.1,17.5,3650,0.25,6,,70,24,2,20,195,,
SAR,DD21CAL011,431,432.5,D2003192,10,0.005,0.1,3.5,59000,4,71600,374,0.05,7150,0.05,118,9.8,90,3.7,4,2,1.5,,17,7,5.5,0.5,0.25,34000,59,0.25,18800,480,0.5,1000,4.5,50,40,700,13.5,5,188,0.25,12,1,9,2.5,100,298000,8.8,0.2,1,0.1,18.5,3500,0.25,6,,65,22,2,20,185,,
SAR,DD21CAL011,432.5,434,D2003193,10,0.005,0.1,3.5,55600,6,73200,423,0.05,4950,0.05,98,9.2,85,4,5,2,1,,17,5,5.5,0.5,0.25,36700,48,0.25,16100,380,0.5,950,4.5,41,30,700,11.5,5,195,0.25,12,1,7,2.5,100,305000,8.4,0.2,1,0.1,16.5,3600,0.25,6,,65,25,3,20,195,,
SAR,DD21CAL011,434,436,D2003194,20,0.005,0.1,6.5,58500,4,84700,523,0.05,7200,0.05,103,11.8,110,7,5.5,3,1.5,,20,7,7,1,0.25,42500,50,0.25,22000,580,1,1050,4.5,45,40,1100,12,5,257,0.25,14,1,8,5,100,276000,10.8,0.1,1,0.1,21.5,4450,0.25,6,,85,29,3,30,230,,
SAR,DD21CAL011,436,438,D2003195,5,0.005,0.1,4,59200,6,74700,437,0.05,8150,0.05,89,10.4,105,6.2,5.5,3,1.5,,19,6,6.5,0.5,0.25,37500,43,0.25,20500,620,0.5,850,3.5,36,40,1000,10,5,217,0.25,14,1,7,2.5,100,290000,11.6,0.1,1,0.1,20.5,4050,0.25,6,,85,28,3,20,225,,
SAR,DD21CAL011,438,440,D2003196,5,0.01,0.1,4,62100,4,79100,398,0.05,7650,0.05,90,9.6,85,3.6,5,3,1.5,,19,6,5.5,1,0.25,37000,44,0.25,19500,580,0.5,950,4.5,40,40,800,10.5,5,194,0.25,14,1,7,2.5,100,290000,9.6,0.2,1,0.1,17.5,3600,0.25,6,,75,28,3,20,180,,
SAR,DD21CAL011,440,442,D2003197,5,0.01,0.1,3.5,57300,4,67000,366,0.05,4300,0.05,92,7.2,70,3.1,4,2,1,,15,5,5.5,0.5,0.25,32600,45,0.25,15000,320,0.5,800,4.5,38,30,600,10,5,173,0.25,10,1,6,2.5,100,320000,8.8,0.1,0.5,0.1,17,3200,0.25,6,,60,24,2,20,200,,
SAR,DD21CAL011,442,444,D2003198,5,0.005,0.1,4,53900,4,68700,368,0.05,5550,0.05,110,6.2,80,3.3,5,2,1.5,,17,6,6,0.5,0.25,34100,55,0.25,12300,340,0.5,950,5,46,30,600,12.5,5,190,0.25,10,1,8,2.5,100,322000,11.2,0.2,1,0.1,18.5,3250,0.25,6,,60,25,3,20,215,,
SAR,DD21CAL011,444,446,D2003199,5,0.005,0.1,3,56600,4,72800,362,0.05,4500,0.05,108,7.6,80,4.4,4,3,1.5,,17,5,5,0.5,0.25,36100,54,0.25,14900,320,0.5,800,5.5,42,30,700,12,5,198,0.25,12,1,8,2.5,25,314000,9.4,0.2,1,0.1,18.5,3450,0.25,6,,65,24,3,30,200,,
SAR,DD21CAL011,446,448,D2003201,5,0.005,0.1,4.5,55700,4,62300,336,0.05,8250,0.05,104,7.6,75,2.8,5,3,1.5,,15,6,5.5,0.5,0.25,29500,53,0.25,15100,480,0.5,1000,5,42,30,700,11.5,5,169,0.25,10,1,7,2.5,100,319000,9.2,0.2,1,0.1,17.5,3100,0.25,6,,65,26,2,20,190,,
SAR,DD21CAL011,448,450,D2003203,5,0.005,0.1,3.5,56500,4,73300,390,0.05,6450,0.05,102,5.8,85,2.7,4,2,1.5,,19,5,5,0.5,0.25,35800,52,0.25,12800,360,0.5,1200,5,43,30,700,11.5,5,193,0.25,14,1,7,5,25,310000,9.2,0.1,0.5,0.1,18,3500,0.25,6,,70,23,2,20,185,,
SAR,DD21CAL011,450,452,D2003204,5,0.005,0.1,2.5,51800,4,58000,330,0.05,3600,0.05,108,7.2,70,2.5,3.5,2,1.5,,14,5,4,0.5,0.25,26500,54,0.25,13900,280,0.5,750,3,40,30,600,11.5,5,151,0.25,10,1,7,2.5,25,335000,7.2,0.05,0.5,0.1,15,2900,0.25,1.5,,55,19,2,20,160,,
SAR,DD21CAL011,452,454,D2003205,5,0.005,0.1,2.5,55000,6,70700,436,0.05,4100,0.05,83,7.6,85,2.9,4,2,1.5,,17,5,4.5,0.5,0.25,32000,41,0.25,12100,240,0.5,1000,4.5,32,30,700,9.5,5,189,0.25,10,1,6,2.5,25,324000,9.4,0.1,1,0.1,17.5,3350,0.25,6,,60,23,2,20,175,,
SAR,DD21CAL011,454,456,D2003206,5,0.005,0.1,4,56200,1,72800,431,0.05,4400,0.05,105,6.6,95,2.8,5,3,1,,17,6,7.5,0.5,0.25,34500,53,0.25,9600,260,0.5,1250,6.5,42,20,700,11.5,5,188,0.25,10,1,7,2.5,100,324000,10.6,0.3,0.5,0.1,20.5,3850,0.25,6,,70,29,3,20,270,,
SAR,DD21CAL011,456,458,D2003207,5,0.005,0.1,3.5,51500,1,68600,440,0.05,6400,0.05,105,7.2,80,3.4,5,3,1.5,,18,6,7,1,0.25,33000,54,0.25,10700,360,0.5,1300,6,45,20,700,11,5,193,0.25,10,1,7,2.5,100,328000,11.2,0.2,1,0.1,20,3650,0.25,6,,65,30,3,20,240,,
SAR,DD21CAL011,458,460,D2003208,10,0.005,0.1,3,59900,1,73200,399,0.05,7150,0.05,98,8.2,85,4.1,5,3,1,,20,6,6.5,0.5,0.25,35400,48,0.25,15400,480,0.5,1100,6.5,40,30,700,10.5,5,187,0.25,12,1,8,5,100,303000,9.8,0.3,1,0.1,19,3800,0.25,6,,70,26,3,20,200,,
SAR,DD21CAL011,460,462,D2003209,5,0.005,0.1,3.5,58400,1,77100,433,0.05,4900,0.05,104,11,90,3.4,5,3,1.5,,21,6,6,0.5,0.5,36400,52,0.25,16400,460,0.5,1750,4.5,44,40,700,11.5,5,198,0.25,12,1,8,2.5,50,299000,9.6,0.1,1,0.1,20.5,3900,0.25,6,,75,26,3,30,180,,
SAR,DD21CAL011,462,464,D2003210,10,0.005,0.1,4,71100,4,76800,379,0.05,7650,0.05,62,16.2,100,3.8,4.5,3,1,,20,5,5,0.5,0.25,35100,31,0.25,22800,620,0.5,1150,3,27,40,800,7.5,5,176,0.25,14,1,5,2.5,150,279000,11.2,0.1,1,0.1,17.5,4200,0.25,6,,85,26,2,50,170,,
SAR,DD21CAL011,464,466,D2003211,5,0.005,0.1,4.5,69200,4,86200,486,0.05,5800,0.05,88,15.6,100,4.3,5,3,1.5,,22,5,4,0.5,0.25,38100,45,0.25,21000,460,0.5,1100,4.5,35,40,700,10,5,198,0.25,14,1,7,2.5,50,278000,13.4,0.2,0.5,0.1,18,3950,0.25,6,,85,25,3,30,140,,
SAR,DD21CAL011,466,468,D2003212,10,0.005,0.1,4,66600,6,84900,479,0.05,5050,0.05,89,15.8,100,4.2,4,3,1.5,,22,6,4.5,0.5,0.25,38100,43,0.25,19900,460,0.5,1100,5.5,35,40,700,10.5,5,201,0.25,16,1,6,2.5,50,286000,12.4,0.2,1,0.1,18.5,4000,0.25,6,,85,27,3,30,150,,
SAR,DD21CAL011,468,470,D2003213,10,0.005,0.1,4.5,58400,1,80700,468,0.05,6300,0.05,107,14.4,100,5.4,5,3,1,,21,6,4.5,0.5,0.25,37000,55,0.25,20100,480,5,1000,4.5,45,40,700,11.5,5,207,0.25,14,1,7,5,100,292000,13.4,0.2,1,0.1,18,3950,0.25,6,,80,25,3,30,155,,
SAR,DD21CAL011,470,471,D2003214,30,0.005,0.2,4.5,56900,4,74100,388,0.05,4450,0.05,110,18.6,105,4.9,4.5,2,1.5,,20,5,4,0.5,0.25,32100,57,0.25,20100,460,4,1200,2.5,41,40,700,12,5,184,0.25,14,1,7,2.5,300,304000,12.6,0.05,1,0.1,16,3700,0.25,6,,80,22,2,30,135,,
SAR,DD21CAL011,471,472,D2003215,20,0.005,0.1,4.5,67300,1,82700,432,0.05,6150,0.05,98,16.2,95,3.7,4.5,3,1.5,,22,6,4.5,0.5,0.25,35300,48,0.25,20100,560,2,1200,3.5,41,40,600,11,5,189,0.25,14,1,7,2.5,100,283000,11.8,0.05,1,0.1,19.5,3950,0.25,6,,80,26,3,50,150,,
SAR,DD21CAL011,472,473,D2003216,50,0.005,0.1,3.5,56900,4,70100,383,0.05,6250,0.05,107,15.8,85,4.2,4.5,3,1.5,,18,6,5,0.5,0.25,30300,56,0.25,18600,560,0.5,1050,3,42,40,700,11.5,5,165,0.25,12,1,7,2.5,150,307000,12.8,0.1,1,0.1,19,3600,0.25,6,,70,23,2,50,155,,
SAR,DD21CAL011,473,474,D2003217,10,0.005,0.1,4.5,58800,4,55900,282,0.05,7650,0.05,70,15.6,75,3,3.5,2,1,,15,4,4,0.5,0.25,22100,37,0.25,20200,720,0.5,900,2.5,30,40,800,8,5,127,0.25,8,1,4,2.5,100,320000,11.4,0.2,0.5,0.1,14,2900,0.25,1.5,,65,19,2,50,125,,
SAR,DD21CAL011,474,475,D2003218,10,0.005,0.1,4.5,61600,4,80100,457,0.05,5250,0.05,93,16.8,95,4.2,4.5,3,1,,21,6,5.5,0.5,0.25,34300,46,0.25,19000,520,0.5,1100,3,36,40,700,10.5,5,182,0.25,14,1,7,2.5,50,294000,12.8,0.2,0.5,0.1,19,4100,0.25,6,,80,27,2,50,185,,
SAR,DD21CAL011,475,476,D2003219,10,0.005,0.1,7,66200,1,90700,542,0.05,4900,0.05,112,14.4,115,2.9,5.5,3,1.5,,24,6,7,0.5,0.25,39700,55,0.25,18900,500,0.5,1250,2.5,46,40,800,12,5,208,0.25,16,1,8,5,50,278000,11.4,0.1,1,0.1,24,4650,0.25,6,,95,28,3,50,200,,
SAR,DD21CAL011,476,477,D2003221,10,0.005,0.1,3.5,63800,4,84600,498,0.05,4500,0.05,116,13.8,95,2.4,5,3,1.5,,22,6,6,0.5,0.25,36800,58,0.25,18800,440,2,1150,2,46,40,700,12.5,5,200,0.25,14,1,8,2.5,100,285000,9.4,0.05,1,0.1,20.5,4150,0.25,6,,85,27,3,30,190,,
SAR,DD21CAL011,477,478,D2003222,30,0.005,0.1,3,61900,6,82700,448,0.05,8850,0.05,103,15.6,90,3.7,5,3,1.5,,22,5,5.5,0.5,0.25,37200,53,0.25,19500,800,0.5,1150,2.5,41,30,700,11,5,209,0.25,14,1,6,2.5,250,285000,11.6,0.05,0.5,0.1,19,4000,0.25,6,,85,27,3,30,165,,
